LECROYWS4024HD 19320 Waveform
Segments 1 SegmentSize 3127
Segment TrigTime TimeSinceSegment1
#1 15-May-2024 14:30:59 0                 
Time Ampl
-0.0008013594 0.0005882198
-0.0007997594 0.0004705758
-0.0007981594 0.0004705758
-0.0007965594 0.0003529319
-0.0007949594 0.0004705758
-0.0007933594 0.0004705758
-0.0007917594 0.0004705758
-0.0007901594 0.0002352879
-0.0007885594 0.0003529319
-0.0007869594 0.0002352879
-0.0007853594 0.0002352879
-0.0007837594 0.0004705758
-0.0007821594 0.0005882198
-0.0007805594 0.0004705758
-0.0007789594 0.0003529319
-0.0007773594 0.0005882198
-0.0007757594 0.0003529319
-0.0007741594 0.0003529319
-0.0007725594 -0.000117644
-0.0007709594 0.0004705758
-0.0007693594 0.0004705758
-0.0007677594 0.0003529319
-0.0007661594 0.0003529319
-0.0007645594 0.0005882198
-0.0007629594 0.0004705758
-0.0007613594 0.000117644
-0.0007597594 0.0002352879
-0.0007581594 0.0002352879
-0.0007565594 0.0002352879
-0.0007549594 0.0004705758
-0.0007533594 0.000117644
-0.0007517594 0.0002352879
-0.0007501594 0.0003529319
-0.0007485594 0.0002352879
-0.0007469594 0.0002352879
-0.0007453594 0.0002352879
-0.0007437594 0.0003529319
-0.0007421594 0.000117644
-0.0007405594 0.0004705758
-0.0007389594 0.0004705758
-0.0007373594 0.0005882198
-0.0007357594 0.0002352879
-0.0007341594 0.0002352879
-0.0007325594 0.000117644
-0.0007309594 0.0002352879
-0.0007293594 0
-0.0007277594 0.0003529319
-0.0007261594 0.0004705758
-0.0007245594 0.0005882198
-0.0007229594 0.0004705758
-0.0007213594 0.0003529319
-0.0007197594 0
-0.0007181594 0.0004705758
-0.0007165594 0
-0.0007149594 0.0003529319
-0.0007133594 0.0004705758
-0.0007117594 0.0003529319
-0.0007101594 0.0004705758
-0.0007085594 0.0003529319
-0.0007069594 0.0004705758
-0.0007053594 0.0003529319
-0.0007037594 0.0004705758
-0.0007021594 0.000117644
-0.0007005594 0
-0.0006989594 0.0004705758
-0.0006973594 0.000117644
-0.0006957594 0.0004705758
-0.0006941594 0.0002352879
-0.0006925594 0.0003529319
-0.0006909594 0.000117644
-0.0006893594 0.0003529319
-0.0006877594 0.0003529319
-0.0006861594 0.0005882198
-0.0006845594 0.0003529319
-0.0006829594 0.0004705758
-0.0006813594 0.0003529319
-0.0006797594 0.0005882198
