LECROYWS4024HD 19320 Waveform
Segments 1 SegmentSize 3127
Segment TrigTime TimeSinceSegment1
#1 04-Jun-2024 16:53:04 0                 
Time Ampl
-0.000800189 0.0009411517
-0.000798589 0.0004705758
-0.000796989 0.0007058638
-0.000795389 0.0007058638
-0.000793789 0.0007058638
-0.000792189 0.00117644
-0.000790589 0.0009411517
-0.000788989 0.0009411517
-0.000787389 0.00117644
-0.000785789 0.0009411517
-0.000784189 0.0009411517
-0.000782589 0.001411728
-0.000780989 0.0007058638
-0.000779389 0.0009411517
-0.000777789 0.0007058638
-0.000776189 0.00117644
-0.000774589 0.0007058638
-0.000772989 0.00117644
-0.000771389 0.0009411517
-0.000769789 0.0004705758
-0.000768189 0.0007058638
-0.000766589 0.0009411517
-0.000764989 0.0002352879
-0.000763389 0.00117644
-0.000761789 0.0007058638
-0.000760189 0.0009411517
-0.000758589 0.0009411517
-0.000756989 0.0009411517
-0.000755389 0.001411728
-0.000753789 0.0009411517
-0.000752189 0.00117644
-0.000750589 0.0004705758
-0.000748989 0.00117644
-0.000747389 0.0007058638
-0.000745789 0.0007058638
-0.000744189 0.00117644
-0.000742589 0.0007058638
-0.000740989 0.0009411517
-0.000739389 0.0007058638
-0.000737789 0.00117644
-0.000736189 0.0009411517
-0.000734589 0.0009411517
-0.000732989 0.00117644
-0.000731389 0.001411728
-0.000729789 0.0007058638
-0.000728189 0.0009411517
-0.000726589 0.0007058638
-0.000724989 0.0009411517
-0.000723389 0.001411728
-0.000721789 0.0007058638
-0.000720189 0.0009411517
-0.000718589 0.00117644
-0.000716989 0.0004705758
-0.000715389 0.00117644
-0.000713789 0.0002352879
-0.000712189 0.0007058638
-0.000710589 0.001411728
-0.000708989 0.00117644
-0.000707389 0.00117644
-0.000705789 0.0009411517
-0.000704189 0.0004705758
-0.000702589 0.00117644
-0.000700989 0.0007058638
-0.000699389 0.00117644
-0.000697789 0.0004705758
-0.000696189 0.00117644
-0.000694589 0.0004705758
-0.000692989 0.0004705758
-0.000691389 0.0009411517
-0.000689789 0.0009411517
-0.000688189 0.0004705758
-0.000686589 0.0009411517
-0.000684989 0.0009411517
-0.000683389 0.0007058638
-0.000681789 0.00117644
-0.000680189 0.0007058638
-0.000678589 0.0009411517
-0.000676989 0.00117644
-0.000675389 0.0009411517
-0.000673789 0.0007058638
-0.000672189 0.0009411517
-0.000670589 0.0002352879
-0.000668989 0.0007058638
-0.000667389 0.0007058638
-0.000665789 0.0009411517
-0.000664189 0.00117644
-0.000662589 0.0007058638
-0.000660989 0.0009411517
-0.000659389 0.0004705758
-0.000657789 0.0009411517
-0.000656189 0.0009411517
-0.000654589 0.0007058638
-0.000652989 0.0009411517
-0.000651389 0.0007058638
-0.000649789 0.0009411517
-0.000648189 0.00117644
-0.000646589 0.0007058638
-0.000644989 0.0007058638
-0.000643389 0.00117644
-0.000641789 0.0009411517
-0.000640189 0.0009411517
-0.000638589 0.001411728
-0.000636989 0.0007058638
-0.000635389 0.0004705758
-0.000633789 0.00117644
-0.000632189 0.0004705758
-0.000630589 0.0009411517
-0.000628989 0.0009411517
-0.000627389 0.0007058638
-0.000625789 0.001411728
-0.000624189 0.0009411517
-0.000622589 0.0009411517
-0.000620989 0.0009411517
-0.000619389 0.0007058638
-0.000617789 0.0007058638
-0.000616189 0.0009411517
-0.000614589 0.0007058638
-0.000612989 0.0004705758
-0.000611389 0.0009411517
-0.000609789 0.00117644
-0.000608189 0.0004705758
-0.000606589 0.0007058638
-0.000604989 0.0009411517
-0.000603389 0.0002352879
-0.000601789 0.0009411517
-0.000600189 0.0009411517
-0.000598589 0.0007058638
-0.000596989 0.0009411517
-0.000595389 0.0009411517
